기준일자,기준시,본부명,전력사용량,고객호수
2023-07-29,11,강원본부,1989,497873
2023-07-29,12,강원본부,2004,497998
2023-07-29,13,강원본부,1985,498029
2023-07-29,14,강원본부,2021,498029
2023-07-29,15,강원본부,2017,498204
2023-07-29,16,강원본부,2006,497883
2023-07-29,17,강원본부,1993,497731
2023-07-29,18,강원본부,1990,498065
2023-07-29,19,강원본부,1983,498214
2023-07-29,20,강원본부,1980,498042
2023-07-29,21,강원본부,1978,498013
2023-07-29,22,강원본부,1916,498149
2023-07-29,23,강원본부,1908,498391
2023-07-29,24,강원본부,1822,495830
2023-07-29,01,충북본부,2900,473229
2023-07-29,02,충북본부,2836,472895
2023-07-29,03,충북본부,2817,472167
2023-07-29,04,충북본부,2768,471168
2023-07-29,05,충북본부,2723,469232
2023-07-29,06,충북본부,2704,468135
2023-07-29,07,충북본부,2714,467321
2023-07-29,08,충북본부,2721,466652
2023-07-29,09,충북본부,2827,465699
2023-07-29,10,충북본부,2966,465176
2023-07-29,11,충북본부,3050,463865
2023-07-29,12,충북본부,3084,463178
2023-07-29,13,충북본부,3029,462523
2023-07-29,14,충북본부,3056,461232
2023-07-29,15,충북본부,3066,460790
2023-07-29,16,충북본부,3046,460825
2023-07-29,17,충북본부,3016,460839
2023-07-29,18,충북본부,2970,460893
2023-07-29,19,충북본부,2952,460857
2023-07-29,20,충북본부,2946,460656
2023-07-29,21,충북본부,2919,460713
2023-07-29,22,충북본부,2862,461049
2023-07-29,23,충북본부,2785,461116
2023-07-29,24,충북본부,2700,459560
2023-07-29,01,대전세종충남본부,6511,883947
2023-07-29,02,대전세종충남본부,6306,883276
2023-07-29,03,대전세종충남본부,6188,882943
2023-07-29,04,대전세종충남본부,6105,883024
2023-07-29,05,대전세종충남본부,6071,883186
2023-07-29,06,대전세종충남본부,6023,880642
2023-07-29,07,대전세종충남본부,6059,882201
2023-07-29,08,대전세종충남본부,6296,880148
2023-07-29,09,대전세종충남본부,6519,878468
2023-07-29,10,대전세종충남본부,6819,878031
2023-07-29,11,대전세종충남본부,7043,878158
2023-07-29,12,대전세종충남본부,7061,877973
2023-07-29,13,대전세종충남본부,7059,877956
2023-07-29,14,대전세종충남본부,7114,878301
2023-07-29,15,대전세종충남본부,7096,878323
2023-07-29,16,대전세종충남본부,7142,878440
2023-07-29,17,대전세종충남본부,7101,878610
2023-07-29,18,대전세종충남본부,7135,878662
2023-07-29,19,대전세종충남본부,7085,878682
2023-07-29,20,대전세종충남본부,7050,878438
2023-07-29,21,대전세종충남본부,6974,878224
2023-07-29,22,대전세종충남본부,6804,879540
2023-07-29,23,대전세종충남본부,6578,882171
2023-07-29,24,대전세종충남본부,6330,878650
2023-07-29,01,전북본부,1982,475434
2023-07-29,02,전북본부,1919,475532
2023-07-29,03,전북본부,1855,475440
2023-07-29,04,전북본부,1823,475637
2023-07-29,05,전북본부,1796,475719
2023-07-29,06,전북본부,1774,475642
2023-07-29,07,전북본부,1843,475644
2023-07-29,08,전북본부,1902,475607
2023-07-29,09,전북본부,1988,475641
2023-07-29,10,전북본부,2098,475529
2023-07-29,11,전북본부,2164,475347
2023-07-29,12,전북본부,2182,475405
2023-07-29,13,전북본부,2171,475498
2023-07-29,14,전북본부,2182,475298
2023-07-29,15,전북본부,2189,475222
2023-07-29,16,전북본부,2180,475376
2023-07-29,17,전북본부,2176,475473
2023-07-29,18,전북본부,2140,475307
2023-07-29,19,전북본부,2122,475265
2023-07-29,20,전북본부,2103,475311
2023-07-29,21,전북본부,2098,475128
2023-07-29,22,전북본부,2030,475275
2023-07-29,23,전북본부,1969,475359
2023-07-29,24,전북본부,1875,474117
2023-07-29,01,광주전남본부,3981,813033
2023-07-29,02,광주전남본부,3863,812948
2023-07-29,03,광주전남본부,3770,813041
2023-07-29,04,광주전남본부,3700,813189
2023-07-29,05,광주전남본부,3664,813223
2023-07-29,06,광주전남본부,3657,813089
2023-07-29,07,광주전남본부,3691,813440
2023-07-29,08,광주전남본부,3828,813280
2023-07-29,09,광주전남본부,4028,813217
2023-07-29,10,광주전남본부,4222,813316
2023-07-29,11,광주전남본부,4357,813341
2023-07-29,12,광주전남본부,4408,813260
2023-07-29,13,광주전남본부,4361,813340
2023-07-29,14,광주전남본부,4429,813393
2023-07-29,15,광주전남본부,4431,813360
2023-07-29,16,광주전남본부,4424,813235
2023-07-29,17,광주전남본부,4386,813370
2023-07-29,18,광주전남본부,4327,813294
2023-07-29,19,광주전남본부,4299,813493
2023-07-29,20,광주전남본부,4303,813300
2023-07-29,21,광주전남본부,4275,813052
2023-07-29,22,광주전남본부,4168,812949
2023-07-29,23,광주전남본부,4078,812691
2023-07-29,24,광주전남본부,3935,808663
2023-07-29,01,대구본부,3779,921889
2023-07-29,02,대구본부,3587,920920
2023-07-29,03,대구본부,3482,920982
2023-07-29,04,대구본부,3392,922363
2023-07-29,05,대구본부,3308,922332
2023-07-29,06,대구본부,3259,922365
2023-07-29,07,대구본부,3335,922477
2023-07-29,08,대구본부,3511,922340
2023-07-29,09,대구본부,3770,922206
2023-07-29,10,대구본부,4070,921267
2023-07-29,11,대구본부,4291,921010
2023-07-29,12,대구본부,4283,921809
2023-07-29,13,대구본부,4193,920342
2023-07-29,14,대구본부,4279,920321
2023-07-29,15,대구본부,4307,921914
2023-07-29,16,대구본부,4266,921725
2023-07-29,17,대구본부,4239,917589
2023-07-29,18,대구본부,4147,917578
2023-07-29,19,대구본부,4104,921336
2023-07-29,20,대구본부,4119,920161
2023-07-29,21,대구본부,4051,920257
2023-07-29,22,대구본부,3944,921165
2023-07-29,23,대구본부,3764,917141
2023-07-29,24,대구본부,3523,913902
2023-07-29,01,경북본부,1560,413242
2023-07-29,02,경북본부,1520,413216
2023-07-29,03,경북본부,1499,413244
2023-07-29,04,경북본부,1475,413300
2023-07-29,05,경북본부,1450,413154
2023-07-29,06,경북본부,1439,413128
2023-07-29,07,경북본부,1451,413053
2023-07-29,08,경북본부,1461,413100
2023-07-29,09,경북본부,1501,412971
2023-07-29,10,경북본부,1569,412906
2023-07-29,11,경북본부,1618,412873
2023-07-29,12,경북본부,1646,413080
2023-07-29,13,경북본부,1642,413079
2023-07-29,14,경북본부,1646,413047
2023-07-29,15,경북본부,1638,412960
2023-07-29,16,경북본부,1636,412867
2023-07-29,17,경북본부,1624,412987
2023-07-29,18,경북본부,1607,412974
2023-07-29,19,경북본부,1587,412829
2023-07-29,20,경북본부,1589,412874
2023-07-29,21,경북본부,1584,412884
2023-07-29,22,경북본부,1543,413058
2023-07-29,23,경북본부,1510,413017
2023-07-29,24,경북본부,1500,412204
2023-07-29,01,부산울산본부,6865,1094842
2023-07-29,02,부산울산본부,6588,1093941
2023-07-29,03,부산울산본부,6402,1093775
2023-07-29,04,부산울산본부,6269,1094214
2023-07-29,05,부산울산본부,6164,1093792
2023-07-29,06,부산울산본부,6123,1093988
2023-07-29,07,부산울산본부,6270,1094756
2023-07-29,08,부산울산본부,6543,1093797
2023-07-29,09,부산울산본부,6767,1093659
2023-07-29,10,부산울산본부,7170,1093296
2023-07-29,11,부산울산본부,7413,1093078
2023-07-29,12,부산울산본부,7471,1092893
2023-07-29,13,부산울산본부,7363,1093618
2023-07-29,14,부산울산본부,7427,1093718
2023-07-29,15,부산울산본부,7409,1093680
2023-07-29,16,부산울산본부,7336,1093533
2023-07-29,17,부산울산본부,7225,1093487
2023-07-29,18,부산울산본부,7085,1093481
2023-07-29,19,부산울산본부,7017,1093725
2023-07-29,20,부산울산본부,7009,1093253
2023-07-29,21,부산울산본부,6949,1093192
2023-07-29,22,부산울산본부,6758,1093477
2023-07-29,23,부산울산본부,6789,1093633
2023-07-29,24,부산울산본부,6585,1088739
2023-07-29,01,경남본부,2448,838066
2023-07-29,02,경남본부,2307,838200
2023-07-29,03,경남본부,2266,838055
2023-07-29,04,경남본부,2166,838015
2023-07-29,05,경남본부,2138,838028
2023-07-29,06,경남본부,2148,838049
2023-07-29,07,경남본부,2173,837996
2023-07-29,08,경남본부,2273,837673
2023-07-29,09,경남본부,2489,837597
2023-07-29,10,경남본부,2692,837681
2023-07-29,11,경남본부,2813,837062
2023-07-29,12,경남본부,2839,837071
2023-07-29,13,경남본부,2706,837409
2023-07-29,14,경남본부,2805,837289
2023-07-29,15,경남본부,2879,837357
2023-07-29,16,경남본부,2808,837281
2023-07-29,17,경남본부,2749,837200
2023-07-29,18,경남본부,2602,837157
2023-07-29,19,경남본부,2583,837136
2023-07-29,20,경남본부,2570,836607
2023-07-29,21,경남본부,2517,837060
2023-07-29,22,경남본부,2399,837002
2023-07-29,23,경남본부,2282,837022
2023-07-29,24,경남본부,2151,834925
2023-07-29,01,제주본부,625,401360
2023-07-29,02,제주본부,584,401447
2023-07-29,03,제주본부,555,401468
2023-07-29,04,제주본부,536,401470
2023-07-29,05,제주본부,527,401422
2023-07-29,06,제주본부,535,401454
2023-07-29,07,제주본부,566,401484
2023-07-29,08,제주본부,605,401469
2023-07-29,09,제주본부,671,401425
2023-07-29,10,제주본부,735,401400
2023-07-29,11,제주본부,784,401403
2023-07-29,12,제주본부,809,401334
2023-07-29,13,제주본부,818,401357
2023-07-29,14,제주본부,827,401378
2023-07-29,15,제주본부,822,401357
2023-07-29,16,제주본부,819,401347
2023-07-29,17,제주본부,824,401395
2023-07-29,18,제주본부,834,401377
2023-07-29,19,제주본부,833,401281
2023-07-29,20,제주본부,824,401193
2023-07-29,21,제주본부,808,401092
2023-07-29,22,제주본부,771,401046
2023-07-29,23,제주본부,724,401003
2023-07-29,24,제주본부,679,400749
2023-07-28,01,경기북부본부,2599,626844
2023-07-28,02,경기북부본부,2438,625923
2023-07-28,03,경기북부본부,2346,625836
2023-07-28,04,경기북부본부,2286,626034
2023-07-28,05,경기북부본부,2291,626308
2023-07-28,06,경기북부본부,2353,626454
2023-07-28,07,경기북부본부,2533,626571
2023-07-28,08,경기북부본부,2841,626536
2023-07-28,09,경기북부본부,3312,626516
2023-07-28,10,경기북부본부,3690,626709
2023-07-28,11,경기북부본부,3891,626925
2023-07-28,12,경기북부본부,3951,626674
2023-07-28,13,경기북부본부,3862,626571
2023-07-28,14,경기북부본부,3974,626839
2023-07-28,15,경기북부본부,4014,627288
2023-07-28,16,경기북부본부,3962,627307
2023-07-28,17,경기북부본부,3936,627229
2023-07-28,18,경기북부본부,3821,626776
2023-07-28,19,경기북부본부,3670,626483
2023-07-28,20,경기북부본부,3606,626853
2023-07-28,21,경기북부본부,3500,626862
2023-07-28,22,경기북부본부,3308,627136
2023-07-28,23,경기북부본부,3087,627306
2023-07-28,24,경기북부본부,2870,623173
2023-07-28,01,남서울본부,2706,931740
2023-07-28,02,남서울본부,2433,930657
2023-07-28,03,남서울본부,2275,929655
2023-07-28,04,남서울본부,2186,929979
2023-07-28,05,남서울본부,2185,930733
2023-07-28,06,남서울본부,2324,931144
2023-07-28,07,남서울본부,2710,930293
2023-07-28,08,남서울본부,3268,930581
2023-07-28,09,남서울본부,3887,931720
2023-07-28,10,남서울본부,4414,931570
2023-07-28,11,남서울본부,4682,932139
2023-07-28,12,남서울본부,4765,932027
2023-07-28,13,남서울본부,4813,932116
2023-07-28,14,남서울본부,4846,932554
2023-07-28,15,남서울본부,4838,933317
2023-07-28,16,남서울본부,4812,933397
2023-07-28,17,남서울본부,4795,933094
2023-07-28,18,남서울본부,4738,932969
2023-07-28,19,남서울본부,4473,932512
2023-07-28,20,남서울본부,4270,931748
2023-07-28,21,남서울본부,4042,932744
2023-07-28,22,남서울본부,3719,933348
2023-07-28,23,남서울본부,3379,933340
2023-07-28,24,남서울본부,3091,927803
2023-07-28,01,경기본부,10241,1283432
2023-07-28,02,경기본부,9857,1282824
2023-07-28,03,경기본부,9634,1281462
2023-07-28,04,경기본부,9482,1281988
2023-07-28,05,경기본부,9448,1282802
2023-07-28,06,경기본부,9608,1282999
2023-07-28,07,경기본부,10204,1280489
2023-07-28,08,경기본부,11229,1280391
2023-07-28,09,경기본부,12704,1282661
2023-07-28,10,경기본부,13785,1282246
2023-07-28,11,경기본부,14258,1281973
2023-07-28,12,경기본부,14292,1281991
2023-07-28,13,경기본부,13971,1279850
2023-07-28,14,경기본부,14366,1280021
2023-07-28,15,경기본부,14455,1282465
2023-07-28,16,경기본부,14307,1282717
2023-07-28,17,경기본부,14094,1282206
2023-07-28,18,경기본부,13504,1282217
2023-07-28,19,경기본부,13013,1280503
2023-07-28,20,경기본부,12687,1279425
2023-07-28,21,경기본부,12307,1280725
2023-07-28,22,경기본부,11758,1281446
2023-07-28,23,경기본부,11192,1281498
2023-07-28,24,경기본부,10649,1274990
2023-07-28,01,서울본부,2103,944397
2023-07-28,02,서울본부,1880,943354
2023-07-28,03,서울본부,1748,942388
2023-07-28,04,서울본부,1665,943089
2023-07-28,05,서울본부,1648,943652
2023-07-28,06,서울본부,1761,944205
2023-07-28,07,서울본부,2044,944556
2023-07-28,08,서울본부,2454,944867
2023-07-28,09,서울본부,2909,945176
2023-07-28,10,서울본부,3290,945191
2023-07-28,11,서울본부,3506,945169
2023-07-28,12,서울본부,3599,945118
2023-07-28,13,서울본부,3634,945164
2023-07-28,14,서울본부,3667,946002
2023-07-28,15,서울본부,3672,946873
2023-07-28,16,서울본부,3634,947029
2023-07-28,17,서울본부,3600,946992
2023-07-28,18,서울본부,3571,947158
2023-07-28,19,서울본부,3394,946912
2023-07-28,20,서울본부,3263,946603
2023-07-28,21,서울본부,3113,947050
2023-07-28,22,서울본부,2880,947321
2023-07-28,23,서울본부,2618,947403
2023-07-28,24,서울본부,2396,942673
2023-07-28,01,인천본부,3611,939627
2023-07-28,02,인천본부,3392,939100
2023-07-28,03,인천본부,3272,938787
2023-07-28,04,인천본부,3200,939030
2023-07-28,05,인천본부,3180,939280
2023-07-28,06,인천본부,3256,939848
2023-07-28,07,인천본부,3506,939889
2023-07-28,08,인천본부,4038,939695
2023-07-28,09,인천본부,4754,939747
2023-07-28,10,인천본부,5314,940511
2023-07-28,11,인천본부,5521,940361
2023-07-28,12,인천본부,5583,940148
2023-07-28,13,인천본부,5347,940204
2023-07-28,14,인천본부,5551,940321
2023-07-28,15,인천본부,5600,940265
2023-07-28,16,인천본부,5535,940317
2023-07-28,17,인천본부,5403,940325
2023-07-28,18,인천본부,5064,940235
2023-07-28,19,인천본부,4923,940939
2023-07-28,20,인천본부,4881,941239
2023-07-28,21,인천본부,4755,940555
2023-07-28,22,인천본부,4494,941011
2023-07-28,23,인천본부,4201,940457
2023-07-28,24,인천본부,3925,934937
2023-07-28,01,강원본부,1773,498243
2023-07-28,02,강원본부,1690,497709
2023-07-28,03,강원본부,1642,497237
2023-07-28,04,강원본부,1615,497327
2023-07-28,05,강원본부,1622,497480
2023-07-28,06,강원본부,1656,497631
2023-07-28,07,강원본부,1758,497512
2023-07-28,08,강원본부,1869,495699
2023-07-28,09,강원본부,1925,495553
2023-07-28,10,강원본부,2057,497413
2023-07-28,11,강원본부,2107,495620
2023-07-28,12,강원본부,2096,495693
2023-07-28,13,강원본부,2183,497649
2023-07-28,14,강원본부,2138,497924
2023-07-28,15,강원본부,2163,498085
2023-07-28,16,강원본부,2126,498021
2023-07-28,17,강원본부,2109,497939
2023-07-28,18,강원본부,2039,496586
2023-07-28,19,강원본부,2017,497955
2023-07-28,20,강원본부,2008,497730
2023-07-28,21,강원본부,1990,497817
2023-07-28,22,강원본부,1938,497652
2023-07-28,23,강원본부,2027,497654
2023-07-28,24,강원본부,1954,495747
2023-07-28,01,충북본부,2995,485664
2023-07-28,02,충북본부,2932,485218
2023-07-28,03,충북본부,2928,484642
2023-07-28,04,충북본부,2887,484367
2023-07-28,05,충북본부,2875,483848
2023-07-28,06,충북본부,2894,482176
2023-07-28,07,충북본부,2987,481114
2023-07-28,08,충북본부,3139,480662
2023-07-28,09,충북본부,3458,479821
2023-07-28,10,충북본부,3669,478905
2023-07-28,11,충북본부,3741,478209
2023-07-28,12,충북본부,3744,477965
2023-07-28,13,충북본부,3662,477638
2023-07-28,14,충북본부,3716,477110
2023-07-28,15,충북본부,3764,476436
2023-07-28,16,충북본부,3715,475852
2023-07-28,17,충북본부,3677,475053
2023-07-28,18,충북본부,3510,474888
2023-07-28,19,충북본부,3430,474755
2023-07-28,20,충북본부,3385,474313
2023-07-28,21,충북본부,3319,474210
2023-07-28,22,충북본부,3230,474120
2023-07-28,23,충북본부,3133,473831
2023-07-28,24,충북본부,3031,471672
2023-07-28,01,대전세종충남본부,6642,883688
2023-07-28,02,대전세종충남본부,6517,882999
2023-07-28,03,대전세종충남본부,6376,881946
2023-07-28,04,대전세종충남본부,6284,882238
2023-07-28,05,대전세종충남본부,6160,882643
2023-07-28,06,대전세종충남본부,6178,882346
2023-07-28,07,대전세종충남본부,6423,881901
2023-07-28,08,대전세종충남본부,6967,880050
2023-07-28,09,대전세종충남본부,7638,878572
2023-07-28,10,대전세종충남본부,8030,877929
2023-07-28,11,대전세종충남본부,8162,878196
2023-07-28,12,대전세종충남본부,8127,877834
2023-07-28,13,대전세종충남본부,8082,877909
2023-07-28,14,대전세종충남본부,8124,878455
2023-07-28,15,대전세종충남본부,8206,878590
2023-07-28,16,대전세종충남본부,8038,878508
2023-07-28,17,대전세종충남본부,8004,878400
2023-07-28,18,대전세종충남본부,7773,877974
